time_s,phase_deg
1.450000000000000000e+01,1.585394728340077108e+00
1.459999999999999964e+01,1.220516206034915285e+00
1.469999999999999929e+01,9.638653085684012467e-01
1.480000000000000071e+01,6.863143360528312087e-01
1.490000000000000036e+01,3.745872305463535668e-01
1.500000000000000000e+01,9.284795717142912963e-02
1.509999999999999964e+01,-1.778352367898463626e-01
1.519999999999999929e+01,-6.718126214379935845e-01
1.530000000000000071e+01,-9.629484101939596030e-01
1.540000000000000036e+01,-1.237051493997654461e+00
1.550000000000000000e+01,-1.585461923997627309e+00
1.559999999999999964e+01,-1.933245898218132197e+00
1.569999999999999929e+01,-2.218209571603736663e+00
1.580000000000000071e+01,-2.400645792972014192e+00
1.590000000000000036e+01,-2.825901093921757479e+00
1.600000000000000000e+01,-2.878021421785348366e+00
1.610000000000000142e+01,-3.233229365304310932e+00
1.619999999999999929e+01,-3.473797196925389130e+00
1.630000000000000071e+01,-3.713845755821921557e+00
1.639999999999999858e+01,-4.055075941607256595e+00
1.650000000000000000e+01,-4.330215915500573942e+00
1.660000000000000142e+01,-4.396844909973168569e+00
1.669999999999999929e+01,-4.726032919687796152e+00
1.680000000000000071e+01,-4.911779181596457988e+00
1.689999999999999858e+01,-5.164477551972197489e+00
1.700000000000000000e+01,-5.475027867923671465e+00
1.710000000000000142e+01,-5.824142765441408187e+00
1.719999999999999929e+01,-5.961647163024579754e+00
1.730000000000000071e+01,-6.312577085986760039e+00
1.739999999999999858e+01,-6.500845501836678864e+00
1.750000000000000000e+01,-6.789806176644219704e+00
1.760000000000000142e+01,-7.108100124792414931e+00
1.769999999999999929e+01,-7.335423929150707067e+00
1.780000000000000071e+01,-7.575097188830781647e+00
1.789999999999999858e+01,-7.871386482962094533e+00
1.800000000000000000e+01,-8.115184502701410452e+00
1.810000000000000142e+01,-8.504588664216058191e+00
1.819999999999999929e+01,-8.771682858520591708e+00
1.830000000000000071e+01,-9.053424890522862256e+00
1.839999999999999858e+01,-9.408865420665705415e+00
1.850000000000000000e+01,-9.645507350811087122e+00
1.860000000000000142e+01,-1.004667241092300856e+01
1.869999999999999929e+01,-1.037108745260287890e+01
1.880000000000000071e+01,-1.082030031556114125e+01
1.889999999999999858e+01,-1.113744351066303295e+01
1.900000000000000000e+01,-1.143157413268154698e+01
1.910000000000000142e+01,-1.177952567745171564e+01
1.919999999999999929e+01,-1.213234916850508682e+01
1.930000000000000071e+01,-1.248083368689289330e+01
1.939999999999999858e+01,-1.275875747721566711e+01
1.950000000000000000e+01,-1.321620943911274537e+01
1.960000000000000142e+01,-1.363296902441057057e+01
1.969999999999999929e+01,-1.418012245275808425e+01
1.980000000000000071e+01,-1.471548647657174769e+01
1.989999999999999858e+01,-1.506387100258491074e+01
2.000000000000000000e+01,-1.552323029162945289e+01
2.010000000000000142e+01,-1.587953180373428097e+01
2.019999999999999929e+01,-1.607939122474605398e+01
2.030000000000000071e+01,-1.652773586534336658e+01
2.039999999999999858e+01,-1.695115764552242865e+01
2.050000000000000000e+01,-1.748075626721347220e+01
2.060000000000000142e+01,-1.788100022504636399e+01
2.069999999999999929e+01,-1.819345290022790351e+01
2.080000000000000071e+01,-1.857046660409915262e+01
2.089999999999999858e+01,-1.883142326828819080e+01
2.100000000000000000e+01,-1.915975665978564280e+01
2.110000000000000142e+01,-1.955426346723170639e+01
2.119999999999999929e+01,-1.988441571246985973e+01
2.130000000000000071e+01,-2.027949452819779452e+01
2.139999999999999858e+01,-2.063846199433834983e+01
2.150000000000000000e+01,-2.087402929440925448e+01
2.160000000000000142e+01,-2.127371067445340458e+01
2.169999999999999929e+01,-2.163629607681178157e+01
2.180000000000000071e+01,-2.204465380321298085e+01
2.189999999999999858e+01,-2.236883617782901723e+01
2.200000000000000000e+01,-2.277527715577461009e+01
2.210000000000000142e+01,-2.313011365072624415e+01
2.219999999999999929e+01,-2.352488476347559754e+01
2.230000000000000071e+01,-2.379965566316829495e+01
2.239999999999999858e+01,-2.410878870067620028e+01
2.250000000000000000e+01,-2.443661501790339230e+01
2.260000000000000142e+01,-2.469942648679285213e+01
2.269999999999999929e+01,-2.498000911032104199e+01
2.280000000000000071e+01,-2.524648217365799496e+01
2.289999999999999858e+01,-2.553110540990025612e+01
2.300000000000000000e+01,-2.586882604888416637e+01
2.310000000000000142e+01,-2.626227934464714764e+01
2.319999999999999929e+01,-2.654278777866301908e+01
2.330000000000000071e+01,-2.682045282307510092e+01
2.339999999999999858e+01,-2.710873996598184021e+01
2.350000000000000000e+01,-2.748207304326783884e+01
2.360000000000000142e+01,-2.781761944365333505e+01
2.369999999999999929e+01,-2.808414318877233740e+01
2.380000000000000071e+01,-2.833602632368936725e+01
2.389999999999999858e+01,-2.861806031231864011e+01
2.400000000000000000e+01,-2.889503623384376851e+01
2.410000000000000142e+01,-2.908231995127520264e+01
2.419999999999999929e+01,-2.933042140944583309e+01
2.430000000000000071e+01,-2.960095123271998574e+01
2.439999999999999858e+01,-2.997130467939791032e+01
2.450000000000000000e+01,-3.033580788540353268e+01
2.460000000000000142e+01,-3.059196300518126321e+01
2.469999999999999929e+01,-3.104992258812975336e+01
2.480000000000000071e+01,-3.131018863456559842e+01
2.489999999999999858e+01,-3.164121961310352305e+01
2.500000000000000000e+01,-3.184486265513110226e+01
2.510000000000000142e+01,-3.220158736483961803e+01
2.519999999999999929e+01,-3.253646707392145032e+01
2.530000000000000071e+01,-3.272325968290960674e+01
2.539999999999999858e+01,-3.310613150687152029e+01
2.550000000000000000e+01,-3.337592607367683684e+01
2.560000000000000142e+01,-3.371174770998582204e+01
2.569999999999999929e+01,-3.391973324229203968e+01
2.580000000000000071e+01,-3.421079394824020170e+01
2.589999999999999858e+01,-3.450897728278089716e+01
2.600000000000000000e+01,-3.480349990863376064e+01
2.610000000000000142e+01,-3.517739686767610863e+01
2.619999999999999929e+01,-3.534071953442591507e+01
2.630000000000000071e+01,-3.571762352541092866e+01
2.639999999999999858e+01,-3.598323832670055111e+01
2.650000000000000000e+01,-3.650356530864906546e+01
2.660000000000000142e+01,-3.682271627507545730e+01
2.669999999999999929e+01,-3.701846811391208547e+01
2.680000000000000071e+01,-3.747247469146302734e+01
2.689999999999999858e+01,-3.768466660326868833e+01
2.700000000000000000e+01,-3.805268793709578290e+01
2.710000000000000142e+01,-3.855985914284129024e+01
2.719999999999999929e+01,-3.886070861967674972e+01
2.730000000000000071e+01,-3.930053736656213204e+01
2.739999999999999858e+01,-3.962519502621460532e+01
2.750000000000000000e+01,-3.989536334441807242e+01
2.760000000000000142e+01,-4.017272867972116757e+01
2.769999999999999929e+01,-4.070732658925254555e+01
2.780000000000000071e+01,-4.094062337901639381e+01
2.789999999999999858e+01,-4.134166357035878292e+01
2.800000000000000000e+01,-4.173664100376553421e+01
2.810000000000000142e+01,-4.205673294184709476e+01
2.819999999999999929e+01,-4.246547089083880877e+01
2.830000000000000071e+01,-4.283458788578450083e+01
2.839999999999999858e+01,-4.311582412139055265e+01
2.850000000000000000e+01,-4.339799777254982871e+01
2.860000000000000142e+01,-4.378558095189715260e+01
2.869999999999999929e+01,-4.411561030460017463e+01
2.880000000000000071e+01,-4.442630575462397502e+01
2.889999999999999858e+01,-4.474191004135969507e+01
2.900000000000000000e+01,-4.504337885872562453e+01
2.910000000000000142e+01,-4.545343246867324893e+01
2.919999999999999929e+01,-4.568621919056290892e+01
2.930000000000000071e+01,-4.595527501958169125e+01
2.939999999999999858e+01,-4.632244545234495092e+01
2.950000000000000000e+01,-4.658307981186338509e+01
2.960000000000000142e+01,-4.697298616458718357e+01
2.969999999999999929e+01,-4.732069702237608766e+01
2.980000000000000071e+01,-4.765076118867506239e+01
2.989999999999999858e+01,-4.806351072292895310e+01
